Estimated_Insects_Count,Crop_Type,Soil_Type,Pesticide_Use_Category,Number_Doses_Week,Number_Weeks_Used,Number_Weeks_Quit,Season,Crop_Damage
2688,2,1,3,2,9.0,0,1,0
2688,2,1,3,2,6.0,0,2,1
2688,2,1,3,0,,0,2,1
2688,2,2,3,1,11.0,0,1,0
2688,2,2,3,2,9.0,0,2,0
2840,2,2,3,5,9.0,0,2,0
2999,2,1,3,2,6.0,0,1,0
2999,2,1,3,2,,0,1,1
2999,2,2,3,5,10.0,0,1,0
3164,2,2,3,1,9.0,0,1,0
3164,2,2,3,1,11.0,0,1,0
3164,2,2,3,2,10.0,0,1,0
3165,2,2,3,2,11.0,0,1,2
3337,2,1,3,1,10.0,0,2,0
3337,2,1,3,2,11.0,0,3,0
3337,2,2,3,2,12.0,0,2,0
3337,2,2,3,3,8.0,0,3,0
3337,2,2,3,5,,0,2,0
3500,2,1,3,2,11.0,0,2,0
3500,2,2,3,1,11.0,0,3,0
3500,2,1,3,2,11.0,0,2,0
3500,2,1,3,0,10.0,0,3,0
3500,2,2,3,2,7.0,0,1,0
3500,2,2,3,2,8.0,0,2,0
3500,2,2,3,1,7.0,0,3,1
3500,2,2,3,2,,0,1,1
169,1,1,2,4,,0,2,0
232,1,1,2,2,,2,2,0
256,1,1,2,2,2.0,0,2,0
312,1,1,2,4,5.0,0,2,0
311,1,1,2,8,3.0,1,1,0
342,1,1,2,0,4.0,0,2,0
342,1,1,2,1,2.0,3,2,0
342,1,1,2,1,5.0,0,2,0
342,1,1,2,2,,0,2,0
375,1,1,2,2,4.0,0,1,0
375,1,1,2,2,1.0,3,2,0
375,1,1,2,3,4.0,1,1,0
375,1,1,2,3,4.0,0,1,0
375,1,1,2,4,4.0,0,2,0
375,1,1,2,4,5.0,0,2,0
375,1,1,2,5,2.0,3,2,0
375,1,1,2,5,3.0,0,3,0
410,1,1,2,0,1.0,3,2,0
411,1,1,2,1,2.0,3,2,0
411,1,1,2,1,5.0,0,1,0
411,1,1,2,2,2.0,2,2,0
410,1,1,2,2,3.0,2,3,0
411,1,1,2,3,2.0,2,2,0
410,1,1,2,4,2.0,3,2,0
411,1,1,2,6,4.0,1,3,0
448,1,1,2,0,4.0,2,1,0
448,1,1,2,1,0.0,2,1,0
448,1,1,2,2,4.0,2,2,0
448,1,1,2,2,4.0,2,2,0
448,1,1,2,2,5.0,0,1,0
448,1,1,2,2,1.0,2,3,0
448,1,1,2,2,2.0,0,3,0
448,1,1,2,2,4.0,3,1,0
448,1,1,2,2,6.0,0,1,0
448,1,1,2,4,1.0,3,1,0
448,1,1,2,4,,3,2,0
448,1,1,2,4,6.0,0,1,0
448,1,1,2,5,2.0,2,1,0
448,1,1,2,5,3.0,2,3,0
448,1,1,2,8,3.0,1,3,0
448,1,1,2,8,3.0,3,2,0
448,1,1,2,6,2.0,3,3,1
488,1,1,2,1,2.0,2,2,0
488,1,1,2,1,3.0,3,1,0
488,1,1,2,2,3.0,1,3,0
488,1,1,2,2,5.0,1,2,0
488,1,1,2,2,5.0,1,2,0
488,1,1,2,2,6.0,0,1,0
488,1,1,2,3,3.0,2,1,0
489,1,1,2,3,5.0,0,1,0
488,1,1,2,4,2.0,3,2,0
488,1,1,2,4,5.0,1,2,0
489,1,1,2,5,3.0,0,2,0
488,1,1,2,5,3.0,3,2,0
488,1,1,2,5,4.0,3,3,0
488,1,1,2,2,1.0,4,2,1
531,1,1,2,0,5.0,1,1,0
531,1,1,2,2,4.0,3,3,0
531,1,1,2,2,3.0,3,3,0
531,1,1,2,2,,3,1,0
531,1,1,2,2,4.0,3,1,0
531,1,1,2,2,4.0,1,2,0
531,1,1,2,4,2.0,0,2,0
531,1,1,2,5,3.0,4,2,0
531,1,1,2,5,4.0,0,2,0
577,1,1,2,0,3.0,2,3,0
577,1,1,2,1,3.0,1,3,0
577,1,1,2,1,3.0,2,1,0
577,1,1,2,1,5.0,0,2,0
577,1,1,2,2,4.0,3,2,0
577,1,1,2,2,,4,1,0
577,1,1,2,2,3.0,4,3,0
577,1,1,2,2,4.0,2,2,0
577,1,1,2,2,,0,2,0
577,1,1,2,2,6.0,0,2,0
577,1,1,2,3,5.0,1,3,0
577,1,1,2,3,5.0,1,1,0
577,1,1,2,4,4.0,4,2,0
577,1,1,2,4,5.0,0,2,0
577,1,1,2,5,4.0,1,3,0
577,1,1,2,5,,1,1,0
577,1,1,2,5,6.0,1,1,0
577,1,1,2,5,,0,2,0
577,1,1,2,6,4.0,2,1,0
577,1,1,2,8,4.0,3,3,0
577,1,1,2,8,,0,1,0
626,1,1,2,0,5.0,0,3,0
626,1,1,2,2,3.0,3,1,0
625,1,1,2,2,3.0,2,2,0
625,1,1,2,2,6.0,0,2,0
625,1,1,2,3,2.0,3,2,0
625,1,1,2,4,2.0,5,2,0
625,1,1,2,4,,3,3,0
625,1,1,2,4,5.0,2,2,0
625,1,1,2,4,7.0,0,2,0
625,1,1,2,5,,3,2,0
626,1,1,2,5,4.0,3,3,0
625,1,1,2,5,6.0,2,1,0
625,1,1,2,6,5.0,0,2,0
625,1,1,2,8,,2,3,0
625,1,1,2,10,3.0,2,1,0
677,1,1,2,1,4.0,4,2,0
677,1,1,2,1,4.0,2,2,0
677,1,1,2,2,2.0,4,1,0
677,1,1,2,2,4.0,1,2,0
677,1,1,2,3,5.0,1,3,0
677,1,1,2,4,3.0,5,3,0
677,1,1,2,4,4.0,1,3,0
677,1,1,2,4,,2,2,0
677,1,1,2,4,5.0,2,2,0
677,1,1,2,4,,1,1,0
677,1,1,2,5,2.0,5,1,0
677,1,1,2,8,3.0,4,2,2
731,1,1,2,1,0.0,3,2,0
732,1,1,2,1,2.0,2,2,0
732,1,1,2,1,5.0,3,2,0
732,1,1,2,2,4.0,3,1,0
731,1,1,2,2,2.0,5,2,0
732,1,1,2,2,3.0,5,3,0
731,1,1,2,2,3.0,3,2,0
731,1,1,2,2,3.0,5,2,0
732,1,1,2,2,4.0,1,1,0
732,1,1,2,2,4.0,1,2,0
731,1,1,2,2,6.0,0,2,0
732,1,1,2,3,2.0,5,1,0
731,1,1,2,3,,3,2,0
732,1,1,2,4,2.0,2,2,0
731,1,1,2,4,3.0,3,2,0
731,1,1,2,5,7.0,0,1,0
731,1,1,2,2,5.0,2,2,1
790,1,1,2,0,4.0,0,3,0
789,1,1,2,1,1.0,5,3,0
790,1,1,2,1,4.0,3,2,0
789,1,1,2,1,5.0,2,1,0
790,1,1,2,2,2.0,5,2,0
789,1,1,2,2,,3,1,0
789,1,1,2,2,5.0,2,3,0
790,1,1,2,3,4.0,3,2,0
789,1,1,2,3,5.0,3,3,0
789,1,1,2,4,3.0,4,1,0
789,1,1,2,4,5.0,2,2,0
789,1,1,2,4,7.0,1,2,0
789,1,1,2,5,2.0,4,2,0
789,1,1,2,5,4.0,3,1,0
790,1,1,2,5,6.0,2,3,0
790,1,1,2,5,6.0,1,3,0
789,1,1,2,8,2.0,5,1,0
789,1,1,2,8,4.0,2,3,0
790,1,1,2,10,6.0,1,1,0
789,1,1,2,12,2.0,4,1,0
850,1,1,2,2,3.0,2,2,0
851,1,1,2,4,4.0,4,2,0
850,1,1,2,1,3.0,6,3,0
851,1,1,2,1,5.0,2,2,0
850,1,1,2,2,4.0,1,1,0
850,1,1,2,2,6.0,0,1,0
851,1,1,2,2,6.0,1,2,0
851,1,1,2,4,6.0,2,2,0
851,1,1,2,4,6.0,0,1,0
851,1,1,2,5,4.0,4,2,0
851,1,1,2,5,5.0,2,2,0
851,1,1,2,5,7.0,1,2,0
851,1,1,2,6,7.0,0,2,0
851,1,1,2,6,3.0,5,2,0
851,1,1,2,2,5.0,2,2,1
851,1,1,2,2,,3,2,1
916,1,1,2,0,5.0,2,2,0
916,1,1,2,1,6.0,0,1,0
916,1,1,2,1,7.0,0,3,0
916,1,1,2,2,3.0,4,2,0
915,1,1,2,2,,0,3,0
915,1,1,2,2,2.0,5,1,0
915,1,1,2,2,2.0,5,1,0
915,1,1,2,2,4.0,4,2,0
916,1,1,2,4,4.0,0,3,0
915,1,1,2,4,4.0,3,3,0
915,1,1,2,4,5.0,3,2,0
915,1,1,2,4,7.0,0,1,0
916,1,1,2,5,5.0,1,2,0
915,1,1,2,5,7.0,1,2,0
916,1,1,2,5,7.0,0,3,0
915,1,1,2,6,3.0,5,3,0
915,1,1,2,6,4.0,0,3,0
916,1,1,2,6,6.0,1,1,0
915,1,1,2,8,5.0,1,2,0
916,1,1,2,8,6.0,1,3,1
984,1,1,2,1,2.0,5,2,0
984,1,1,2,2,4.0,1,1,0
984,1,1,2,2,2.0,6,2,0
984,1,1,2,2,3.0,1,2,0
984,1,1,2,2,3.0,5,3,0
984,1,1,2,2,4.0,1,2,0
984,1,1,2,2,,0,2,0
984,1,1,2,2,7.0,0,3,0
984,1,1,2,3,7.0,0,2,0
984,1,1,2,4,6.0,0,1,0
984,1,1,2,5,2.0,4,1,0
984,1,1,2,5,3.0,3,3,0
984,1,1,2,5,4.0,3,1,0
984,1,1,2,6,6.0,1,3,0
984,1,1,2,6,6.0,0,1,0
984,1,1,2,8,,4,1,0
984,1,1,2,8,6.0,2,2,0
984,1,1,2,9,5.0,3,2,0
984,1,1,2,10,4.0,5,1,0
984,1,1,2,2,7.0,0,1,1
1056,1,1,2,1,2.0,0,3,0
1056,1,1,2,1,3.0,5,2,0
1056,1,1,2,1,5.0,1,2,0
1056,1,1,2,2,2.0,5,2,0
1056,1,1,2,2,3.0,5,3,0
1056,1,1,2,2,3.0,4,2,0
1056,1,1,2,2,1.0,3,1,0
1056,1,1,2,2,3.0,5,1,0
1056,1,1,2,2,3.0,4,1,0
1056,1,1,2,2,3.0,1,2,0
1056,1,1,2,2,4.0,2,1,0
1056,1,1,2,2,5.0,2,2,0
1056,1,1,2,2,5.0,5,2,0
1056,1,1,2,2,6.0,3,1,0
1056,1,1,2,2,6.0,4,2,0
1056,1,1,2,2,6.0,1,2,0
1056,1,1,2,2,7.0,0,2,0
1056,1,1,2,3,1.0,7,2,0
1056,1,1,2,3,,3,2,0
1056,1,1,2,4,2.0,6,2,0
1056,1,1,2,4,4.0,4,1,0
1056,1,1,2,4,5.0,2,1,0
1056,1,1,2,5,3.0,5,2,0
1056,1,1,2,5,,3,2,0
1056,1,1,2,5,6.0,1,1,0
1056,1,1,2,6,3.0,5,1,0
1056,1,1,2,6,4.0,5,1,0
1056,1,1,2,8,,0,1,0
1056,1,1,2,2,3.0,5,2,1
1056,1,1,2,4,6.0,1,2,1
1056,1,1,2,2,3.0,2,2,1
1056,1,1,2,5,,0,1,2
1132,1,1,2,5,,3,2,0
1132,1,1,2,1,4.0,5,2,0
1132,1,1,2,1,6.0,2,3,0
1132,1,1,2,2,3.0,4,3,0
1132,1,1,2,2,5.0,1,3,0
1132,1,1,2,2,,4,2,0
1132,1,1,2,2,2.0,7,1,0
1132,1,1,2,2,3.0,5,2,0
1132,1,1,2,2,3.0,6,3,0
1132,1,1,2,2,4.0,5,3,0
1132,1,1,2,2,4.0,3,2,0
1132,1,1,2,2,4.0,4,2,0
1132,1,1,2,2,5.0,3,1,0
1132,1,1,2,2,5.0,4,1,0
1132,1,1,2,2,5.0,4,1,0
1132,1,1,2,2,6.0,1,1,0
1132,1,1,2,2,7.0,1,3,0
1132,1,1,2,2,7.0,2,3,0
1132,1,1,2,2,7.0,0,3,0
1132,1,1,2,3,4.0,4,2,0
1132,1,1,2,3,5.0,3,2,0
1132,1,1,2,3,8.0,0,2,0
1132,1,1,2,4,3.0,5,1,0
1132,1,1,2,4,3.0,5,1,0
1132,1,1,2,4,5.0,2,2,0
1132,1,1,2,5,4.0,2,1,0
1132,1,1,2,5,6.0,2,2,0
1132,1,1,2,5,7.0,1,2,0
1132,1,1,2,5,,0,2,0
1132,1,1,2,5,7.0,0,3,0
1132,1,1,2,6,5.0,3,1,0
1132,1,1,2,6,4.0,3,3,0
1132,1,1,2,8,4.0,3,1,0
1132,1,1,2,10,3.0,5,2,0
1132,1,1,2,5,7.0,1,2,1
1132,1,1,2,4,,2,2,2
1212,1,1,2,0,2.0,4,2,0
1212,1,1,2,0,3.0,3,2,0
1212,1,1,2,0,3.0,5,1,0
1212,1,1,2,0,4.0,3,3,0
1212,1,1,2,1,,3,3,0
1212,1,1,2,1,8.0,0,1,0
1212,1,1,2,2,4.0,5,2,0
1212,1,1,2,2,6.0,1,1,0
1212,1,1,2,2,,4,3,0
1212,1,1,2,2,6.0,4,2,0
1212,1,1,2,3,5.0,2,1,0
1212,1,1,2,4,,7,2,0
1212,1,1,2,4,7.0,0,2,0
1212,1,1,2,4,5.0,3,2,0
1212,1,1,2,5,5.0,3,2,0
1212,1,1,2,8,3.0,5,1,0
1212,1,1,2,8,,1,2,0
1212,1,1,2,10,5.0,3,2,0
1212,1,1,2,5,4.0,3,2,1
1212,1,1,2,4,5.0,3,2,1
1296,1,1,2,2,3.0,5,2,0
1297,1,1,2,0,6.0,3,3,0
1297,1,1,2,0,7.0,1,2,0
1297,1,1,2,1,5.0,3,2,0
1296,1,1,2,1,9.0,0,2,0
1296,1,1,2,2,4.0,5,2,0
1296,1,1,2,2,6.0,0,2,0
1297,1,1,2,2,3.0,7,2,0
1296,1,1,2,2,5.0,2,2,0
1296,1,1,2,2,6.0,3,2,0
1297,1,1,2,2,9.0,0,3,0
1297,1,1,2,4,4.0,5,2,0
1296,1,1,2,4,6.0,2,2,0
1297,1,1,2,5,6.0,1,1,0
1297,1,1,2,6,7.0,1,2,0
1297,1,1,2,8,3.0,5,2,0
1296,1,1,2,10,7.0,1,2,0
1297,1,1,2,4,4.0,3,1,1
1296,1,1,2,10,6.0,2,1,1
1385,1,1,2,0,,2,1,0
1385,1,1,2,1,4.0,5,2,0
1385,1,1,2,1,7.0,0,2,0
1385,1,1,2,2,2.0,6,2,0
1385,1,1,2,2,3.0,5,2,0
1385,1,1,2,2,5.0,5,2,0
1385,1,1,2,2,6.0,3,1,0
1385,1,1,2,2,7.0,0,1,0
1385,1,1,2,2,2.0,1,3,0
1385,1,1,2,2,3.0,7,1,0
1385,1,1,2,2,4.0,5,2,0
1385,1,1,2,2,4.0,4,1,0
1385,1,1,2,2,5.0,4,2,0
1385,1,1,2,2,5.0,3,2,0
1385,1,1,2,2,6.0,3,1,0
1385,1,1,2,2,7.0,2,2,0
1385,1,1,2,3,2.0,7,2,0
1385,1,1,2,3,4.0,5,2,0
1385,1,1,2,4,,3,2,0
1385,1,1,2,5,5.0,3,2,0
1385,1,1,2,5,5.0,2,1,0
1385,1,1,2,5,5.0,4,2,0
1385,1,1,2,5,,3,1,0
1385,1,1,2,6,2.0,5,1,0
1385,1,1,2,6,5.0,0,1,0
1385,1,1,2,8,7.0,2,2,0
1385,1,1,2,2,4.0,0,2,1
1385,1,1,2,4,4.0,4,2,1
1385,1,1,2,6,,1,2,1
1385,1,1,2,2,7.0,3,2,1
1385,1,1,2,2,9.0,0,2,1
1478,1,1,2,0,2.0,3,2,0
1478,1,1,2,1,2.0,7,3,0
1478,1,1,2,1,5.0,5,1,0
1478,1,1,2,1,6.0,3,2,0
1478,1,1,2,2,5.0,3,2,0
1478,1,1,2,2,1.0,7,3,0
1478,1,1,2,2,3.0,5,1,0
1478,1,1,2,2,3.0,6,3,0
1478,1,1,2,2,7.0,1,2,0
1478,1,1,2,2,,1,3,0
1478,1,1,2,3,5.0,2,2,0
1478,1,1,2,4,6.0,1,2,0
1478,1,1,2,4,7.0,2,2,0
1478,1,1,2,5,6.0,3,1,0
1478,1,1,2,6,5.0,3,2,0
1478,1,1,2,2,4.0,5,3,1
1478,1,1,2,4,,1,2,2
1575,1,1,2,1,,8,2,0
1576,1,1,2,1,4.0,7,1,0
1575,1,1,2,2,3.0,8,1,0
1576,1,1,2,2,5.0,3,2,0
1575,1,1,2,2,7.0,3,2,0
1575,1,1,2,2,6.0,2,1,0
1576,1,1,2,2,7.0,1,2,0
1575,1,1,2,3,7.0,2,2,0
1575,1,1,2,4,5.0,2,1,0
1575,1,1,2,5,1.0,8,3,0
1575,1,1,2,5,6.0,4,3,0
1576,1,1,2,5,7.0,2,2,0
1576,1,1,2,5,,0,2,0
1575,1,1,2,8,4.0,5,2,0
1576,1,1,2,1,3.0,5,2,1
1576,1,1,2,4,,4,3,1
1575,1,1,2,2,7.0,1,2,1
1678,1,1,2,2,2.0,7,2,0
1678,1,1,2,2,,3,2,0
1678,1,1,2,2,5.0,5,2,0
1678,1,1,2,2,5.0,6,1,0
1678,1,1,2,2,5.0,5,2,0
1678,1,1,2,2,6.0,3,1,0
1678,1,1,2,4,,0,2,0
1678,1,1,2,5,3.0,1,3,0
1678,1,1,2,5,5.0,4,2,0
1678,1,1,2,5,7.0,1,3,0
1678,1,1,2,5,7.0,0,3,0
1678,1,1,2,6,6.0,2,1,0
1678,1,1,2,10,7.0,4,3,0
1678,1,1,2,5,2.0,7,2,1
1678,1,1,2,2,2.0,6,1,1
1678,1,1,2,1,2.0,7,2,1
1678,1,1,2,0,5.0,5,3,1
1678,1,1,2,2,6.0,2,1,1
1786,1,1,2,1,5.0,6,2,0
1785,1,1,2,1,6.0,5,3,0
1785,1,1,2,1,,1,2,0
1786,1,1,2,1,,5,2,0
1785,1,1,2,1,9.0,0,3,0
1786,1,1,2,2,2.0,8,2,0
1786,1,1,2,2,5.0,5,3,0
1785,1,1,2,2,6.0,3,2,0
1785,1,1,2,2,5.0,5,2,0
1785,1,1,2,2,,2,3,0
1785,1,1,2,2,6.0,4,1,0
1785,1,1,2,2,7.0,3,3,0
1785,1,1,2,2,8.0,1,1,0
1786,1,1,2,2,8.0,0,1,0
1785,1,1,2,2,8.0,1,1,0
1785,1,1,2,4,3.0,6,3,0
1785,1,1,2,4,5.0,3,1,0
1785,1,1,2,4,5.0,5,3,0
1786,1,1,2,4,,1,1,0
1785,1,1,2,5,5.0,3,2,0
1785,1,1,2,5,7.0,1,3,0
1785,1,1,2,5,7.0,2,2,0
1785,1,1,2,5,8.0,0,1,0
1785,1,1,2,6,9.0,1,2,0
1786,1,1,2,0,9.0,1,2,1
1785,1,1,2,4,7.0,2,2,1
1786,1,1,2,8,8.0,1,3,1
1785,1,1,2,5,5.0,5,3,1
1785,1,1,2,5,9.0,1,2,1
1785,1,1,2,8,7.0,2,1,1
1898,1,1,2,1,5.0,5,1,0
1898,1,1,2,2,6.0,3,2,0
1898,1,1,2,2,6.0,2,1,0
1898,1,1,2,2,1.0,6,1,0
1898,1,1,2,2,3.0,7,1,0
1898,1,1,2,2,4.0,7,2,0
1898,1,1,2,2,6.0,4,2,0
1898,1,1,2,2,6.0,4,2,0
1898,1,1,2,2,7.0,1,3,0
1898,1,1,2,2,8.0,2,2,0
1898,1,1,2,2,10.0,1,1,0
1898,1,1,2,4,3.0,6,1,0
1898,1,1,2,4,4.0,7,1,0
1898,1,1,2,4,6.0,3,2,0
1898,1,1,2,5,,1,2,0
1898,1,1,2,5,7.0,3,1,0
1898,1,1,2,5,9.0,1,2,0
1898,1,1,2,5,,1,2,0
1898,1,1,2,2,3.0,9,2,1
1898,1,1,2,2,7.0,1,3,1
1898,1,1,2,5,8.0,1,1,1
1898,1,1,2,5,4.0,6,2,1
2015,1,1,2,0,3.0,6,1,0
2016,1,1,2,1,,7,1,0
2016,1,1,2,1,5.0,5,2,0
2015,1,1,2,1,7.0,2,1,0
2016,1,1,2,1,8.0,2,3,0
2016,1,1,2,2,3.0,4,3,0
2015,1,1,2,2,6.0,5,1,0
2015,1,1,2,2,6.0,5,1,0
2015,1,1,2,2,7.0,3,3,0
2015,1,1,2,2,7.0,3,2,0
2016,1,1,2,2,9.0,1,2,0
2016,1,1,2,3,3.0,7,3,0
2015,1,1,2,4,7.0,1,3,0
2016,1,1,2,4,7.0,2,2,0
2016,1,1,2,4,7.0,3,2,0
2015,1,1,2,4,,0,3,0
2016,1,1,2,4,8.0,0,2,0
2015,1,1,2,5,3.0,5,1,0
2015,1,1,2,5,6.0,2,1,0
2015,1,1,2,6,8.0,2,1,0
2015,1,1,2,2,7.0,2,2,1
2016,1,1,2,2,9.0,1,2,1
2015,1,1,2,1,5.0,4,1,1
2016,1,1,2,5,6.0,3,3,2
2138,1,1,2,5,6.0,5,1,0
2139,1,1,2,0,1.0,9,2,0
2138,1,1,2,0,4.0,7,1,0
2138,1,1,2,1,,6,2,0
2138,1,1,2,1,2.0,9,1,0
2139,1,1,2,1,6.0,3,2,0
2138,1,1,2,1,7.0,2,3,0
2138,1,1,2,1,8.0,2,2,0
2138,1,1,2,2,2.0,7,1,0
2138,1,1,2,2,2.0,8,1,0
2139,1,1,2,2,4.0,7,3,0
2138,1,1,2,2,6.0,4,2,0
2138,1,1,2,2,6.0,0,1,0
2138,1,1,2,2,8.0,3,2,0
2139,1,1,2,2,8.0,3,1,0
2139,1,1,2,4,6.0,4,2,0
2138,1,1,2,4,6.0,2,2,0
2139,1,1,2,4,7.0,3,1,0
2139,1,1,2,5,3.0,3,2,0
2139,1,1,2,8,9.0,1,2,0
2139,1,1,2,4,7.0,2,2,1
2138,1,1,2,1,3.0,3,1,1
2139,1,1,2,2,7.0,1,1,1
2267,1,1,2,2,7.0,1,1,0
2267,1,1,2,2,6.0,6,1,0
2267,1,1,2,6,4.0,7,3,0
2267,1,1,2,0,6.0,3,2,0
2267,1,1,2,1,2.0,8,1,0
2267,1,1,2,1,3.0,8,1,0
2267,1,1,2,2,5.0,4,1,0
2267,1,1,2,2,6.0,3,2,0
2267,1,1,2,2,10.0,0,2,0
2267,1,1,2,2,,3,2,0
2267,1,1,2,2,2.0,10,2,0
2267,1,1,2,2,2.0,8,3,0
2267,1,1,2,2,5.0,6,2,0
2267,1,1,2,2,6.0,3,3,0
2267,1,1,2,2,6.0,4,2,0
2267,1,1,2,2,6.0,2,2,0
2267,1,1,2,2,6.0,3,1,0
2267,1,1,2,2,,1,2,0
2267,1,1,2,2,8.0,1,2,0
2267,1,1,2,2,10.0,0,3,0
2267,1,1,2,3,3.0,7,1,0
2267,1,1,2,4,6.0,6,1,0
2267,1,1,2,4,,4,2,0
2267,1,1,2,4,7.0,2,3,0
2267,1,1,2,5,,7,1,0
2267,1,1,2,5,,2,1,0
2267,1,1,2,5,8.0,1,1,0
2267,1,1,2,8,5.0,6,2,0
2267,1,1,2,4,,4,3,1
2267,1,1,2,2,4.0,4,1,1
2267,1,1,2,2,8.0,3,3,1
2401,1,1,2,0,0.0,8,1,0
2402,1,1,2,0,5.0,5,1,0
2402,1,1,2,1,1.0,7,1,0
2402,1,1,2,2,3.0,6,1,0
2401,1,1,2,2,,8,2,0
2401,1,1,2,2,4.0,6,1,0
2402,1,1,2,2,6.0,5,1,0
2401,1,1,2,2,7.0,1,1,0
2401,1,1,2,3,8.0,1,3,0
2401,1,1,2,4,10.0,0,3,0
2401,1,1,2,4,6.0,3,2,0
2401,1,1,2,1,8.0,2,1,1
2401,1,1,2,2,7.0,1,1,1
2402,1,1,2,2,8.0,2,2,1
2541,1,1,2,0,3.0,9,1,0
2541,1,1,2,1,6.0,3,2,0
2542,1,1,2,1,6.0,3,3,0
2542,1,1,2,2,6.0,5,2,0
2542,1,1,2,2,3.0,7,2,0
2541,1,1,2,2,6.0,6,2,0
2542,1,1,2,2,8.0,2,3,0
2542,1,1,2,2,8.0,4,1,0
2542,1,1,2,2,9.0,2,2,0
2542,1,1,2,2,10.0,1,2,0
2541,1,1,2,4,5.0,7,3,0
2542,1,1,2,4,6.0,5,2,0
2542,1,1,2,4,7.0,4,3,0
2542,1,1,2,4,9.0,1,3,0
2541,1,1,2,5,4.0,8,2,0
2541,1,1,2,5,6.0,4,2,0
2542,1,1,2,5,9.0,0,1,0
2541,1,1,2,6,9.0,1,3,0
2542,1,1,2,4,,9,3,1
2541,1,1,2,6,7.0,3,2,1
2688,1,1,2,1,8.0,4,2,0
2688,1,1,2,2,6.0,2,3,0
2688,1,1,2,2,5.0,6,2,0
2688,1,1,2,2,7.0,6,1,0
2688,1,1,2,2,8.0,3,2,0
2688,1,1,2,4,7.0,4,1,0
2687,1,1,2,4,,8,1,0
2688,1,1,2,5,,8,3,0
2687,1,1,2,5,11.0,0,1,0
2688,1,1,2,2,10.0,1,2,1
2688,1,1,2,1,5.0,7,2,1
2688,1,1,2,2,5.0,6,1,1
2840,1,1,2,0,6.0,3,2,0
2840,1,1,2,2,4.0,2,2,0
2840,1,1,2,2,6.0,6,2,0
2840,1,1,2,2,6.0,5,2,0
2840,1,1,2,2,6.0,4,2,0
2840,1,1,2,5,5.0,7,1,0
2840,1,1,2,5,,0,2,0
2840,1,1,2,6,7.0,5,1,0
2840,1,1,2,5,6.0,4,3,1
2840,1,1,2,2,10.0,1,3,1
2840,1,1,2,5,2.0,3,2,1
2999,1,1,2,0,,6,2,0
2999,1,1,2,1,1.0,11,2,0
2999,1,1,2,2,2.0,6,1,0
2999,1,1,2,5,4.0,8,2,0
2999,1,1,2,8,9.0,3,1,0
3165,1,1,2,0,10.0,3,1,0
3164,1,1,2,2,4.0,9,1,0
3165,1,1,2,2,5.0,8,2,0
3164,1,1,2,2,7.0,5,3,0
3164,1,1,2,2,4.0,9,2,0
3164,1,1,2,2,5.0,8,2,0
3164,1,1,2,2,6.0,5,1,0
3164,1,1,2,2,10.0,1,2,0
3165,1,1,2,4,9.0,3,1,0
3164,1,1,2,2,7.0,3,3,1
3165,1,1,2,6,10.0,1,2,1
3165,1,1,2,8,8.0,3,2,1
3337,1,1,2,1,3.0,10,2,0
3337,1,1,2,1,7.0,6,1,0
3337,1,1,2,2,4.0,9,2,0
3337,1,1,2,2,,6,1,0
3337,1,1,2,5,9.0,2,2,0
3337,1,1,2,2,5.0,7,2,1
3337,1,1,2,2,4.0,9,3,1
3336,1,1,2,2,8.0,4,2,1
3336,1,1,2,8,9.0,3,1,1
3337,1,1,2,1,9.0,0,2,1
3500,1,1,2,0,3.0,5,2,0
3500,1,1,2,0,7.0,3,1,0
3500,1,1,2,2,,6,1,0
3500,1,1,2,8,10.0,2,1,0
3500,1,1,2,4,7.0,4,1,1
3500,1,1,2,0,9.0,3,1,1
3500,1,1,2,1,3.0,7,3,1
3500,1,1,2,8,1.0,12,2,1
3500,1,1,2,1,8.0,4,2,1
3500,1,1,2,3,1.0,11,2,1
3500,1,1,2,2,9.0,3,2,2
3500,1,1,2,6,9.0,5,2,0
3500,1,1,2,1,1.0,12,1,0
3500,1,1,2,2,5.0,6,1,0
3500,1,1,2,2,6.0,5,3,0
3500,1,1,2,4,6.0,4,3,0
3500,1,1,2,2,9.0,3,2,1
3500,1,1,2,5,8.0,5,2,1
3500,1,1,2,1,6.0,8,2,1
3500,1,1,2,2,7.0,5,1,1
3500,1,1,2,5,4.0,10,2,1
3500,1,1,2,5,5.0,7,2,1
3500,1,1,2,4,10.0,3,2,2
3500,1,1,2,4,10.0,2,2,2
3500,1,1,2,2,7.0,5,1,0
3500,1,1,2,2,9.0,3,2,0
3500,1,1,2,5,6.0,7,2,0
3500,1,1,2,5,,3,1,0
3500,1,1,2,2,7.0,7,1,1
3500,1,1,2,5,9.0,2,2,1
3500,1,1,2,2,3.0,10,3,1
3500,1,1,2,2,6.0,8,2,0
3500,1,1,2,2,7.0,5,2,1
151,1,2,2,4,2.0,0,2,0
150,1,2,2,4,2.0,1,3,0
169,1,2,2,2,3.0,0,1,0
168,1,2,2,4,2.0,0,2,0
168,1,2,2,5,1.0,1,2,0
169,1,2,2,9,4.0,0,1,0
188,1,2,2,2,3.0,0,3,0
188,1,2,2,4,2.0,1,2,0
188,1,2,2,5,3.0,0,1,0
209,1,2,2,4,3.0,0,2,0
232,1,2,2,0,,1,1,0
232,1,2,2,2,1.0,2,1,0
232,1,2,2,2,1.0,1,2,0
231,1,2,2,2,2.0,2,2,0
